Date,Day,Rooms Sold,Arrival Rooms,Compliment Rooms,House Use,Individual Confirm,Occupancy %,Room Revenue,ARR,Departure Rooms,OOO Rooms,Pax,Total Room Inventory
2024-07-29,Monday,77.0,24.0,0.0,4.0,77.0,74.76,811223.89,10535.38,32.0,27.0,113.0,103.0
2024-07-30,Tuesday,94.0,47.0,0.0,3.0,84.0,87.85,1074411.0,11429.9,31.0,23.0,127.0,107.0
2024-07-31,Wednesday,97.0,38.0,1.0,4.0,89.0,89.81,1143473.05,11788.38,33.0,22.0,136.0,108.0
2024-08-01,Thursday,87.0,44.0,1.0,3.0,86.0,80.56,1050372.68,12073.25,55.0,23.0,126.0,108.0
2024-08-02,Friday,81.0,29.0,1.0,4.0,82.0,75.0,1020089.53,12593.7,34.0,25.0,119.0,108.0
2024-08-03,Saturday,84.0,29.0,1.0,4.0,79.0,80.0,939466.37,11184.12,26.0,26.0,131.0,105.0
2024-08-04,Sunday,79.0,29.0,2.0,4.0,75.0,77.45,885976.31,11214.89,33.0,28.0,120.0,102.0
2024-08-05,Monday,90.0,33.0,2.0,4.0,86.0,88.24,1014856.59,11276.18,23.0,29.0,134.0,102.0
2024-08-06,Tuesday,98.0,37.0,0.0,3.0,86.0,93.33,1152078.44,11755.9,32.0,25.0,142.0,105.0
2024-08-07,Wednesday,106.0,37.0,0.0,3.0,98.0,93.81,1275046.66,12028.74,30.0,17.0,164.0,113.0
2024-08-08,Thursday,103.0,41.0,1.0,2.0,101.0,94.5,1205138.65,11700.38,45.0,21.0,163.0,109.0
2024-08-09,Friday,101.0,29.0,1.0,2.0,99.0,93.52,1130035.61,11188.47,31.0,22.0,155.0,108.0
2024-08-10,Saturday,92.0,41.0,3.0,3.0,93.0,82.14,1085054.55,11794.07,47.0,18.0,160.0,112.0
2024-08-11,Sunday,101.0,45.0,3.0,3.0,97.0,88.6,1181619.18,11699.2,36.0,16.0,143.0,114.0
2024-08-12,Monday,96.0,38.0,1.0,4.0,92.0,85.71,1095927.22,11415.91,44.0,18.0,134.0,112.0
2024-08-13,Tuesday,88.0,24.0,0.0,3.0,82.0,77.88,991725.18,11269.6,34.0,17.0,120.0,113.0
2024-08-14,Wednesday,67.0,15.0,0.0,3.0,61.0,60.36,777806.52,11609.05,36.0,21.0,95.0,111.0
2024-08-15,Thursday,71.0,22.0,0.0,3.0,65.0,61.74,796391.21,11216.78,18.0,18.0,110.0,115.0
2024-08-16,Friday,86.0,32.0,0.0,3.0,63.0,76.79,972613.25,11309.46,17.0,19.0,124.0,112.0
2024-08-17,Saturday,94.0,32.0,0.0,3.0,65.0,86.24,1121428.55,11930.09,24.0,21.0,134.0,109.0
2024-08-18,Sunday,74.0,36.0,0.0,2.0,72.0,68.52,860326.39,11626.03,57.0,22.0,108.0,108.0
2024-08-19,Monday,73.0,29.0,0.0,2.0,71.0,66.36,862930.63,11820.97,30.0,20.0,103.0,110.0
2024-08-20,Tuesday,93.0,46.0,0.0,2.0,91.0,90.29,1091382.97,11735.3,26.0,29.0,131.0,103.0
2024-08-21,Wednesday,105.0,40.0,1.0,2.0,96.0,95.45,1249006.13,11895.3,27.0,20.0,148.0,110.0
2024-08-22,Thursday,101.0,45.0,2.0,2.0,100.0,92.66,1209662.96,11976.86,48.0,21.0,153.0,109.0
2024-08-23,Friday,84.0,35.0,7.0,2.0,88.0,75.68,1100469.02,13100.82,47.0,19.0,133.0,111.0
2024-08-24,Saturday,72.0,31.0,10.0,2.0,77.0,67.29,1004821.32,13955.85,40.0,24.0,128.0,107.0
2024-08-25,Sunday,66.0,32.0,8.0,7.0,72.0,60.55,913902.49,13847.01,35.0,21.0,126.0,109.0
2024-08-26,Monday,87.0,37.0,0.0,7.0,75.0,78.38,1085143.87,12472.92,24.0,19.0,141.0,111.0
2024-08-27,Tuesday,74.0,27.0,0.0,5.0,73.0,91.36,851623.91,11508.43,42.0,39.0,117.0,81.0
2024-08-28,Wednesday,75.0,30.0,1.0,2.0,60.0,72.12,863840.04,11517.87,30.0,26.0,113.0,104.0
2024-08-29,Thursday,99.0,42.0,1.0,2.0,67.0,96.12,1225359.95,12377.37,18.0,27.0,141.0,103.0
2024-08-30,Friday,99.0,27.0,1.0,2.0,65.0,93.4,1130198.66,11416.15,26.0,24.0,138.0,106.0
2024-08-31,Saturday,96.0,23.0,5.0,2.0,65.0,90.57,1146775.76,11945.58,22.0,24.0,136.0,106.0
2024-09-01,Sunday,100.0,40.0,2.0,2.0,70.0,94.34,1178006.96,11780.07,39.0,25.0,139.0,106.0
2024-09-02,Monday,75.0,25.0,0.0,2.0,68.0,93.75,890631.65,11875.09,51.0,32.0,102.0,80.0
2024-09-03,Tuesday,82.0,23.0,0.0,2.0,69.0,78.85,1053699.73,12850.0,15.0,27.0,110.0,104.0
2024-09-04,Wednesday,86.0,30.0,0.0,2.0,72.0,81.9,1033451.67,12016.88,26.0,25.0,125.0,105.0
2024-09-05,Thursday,99.0,38.0,0.0,2.0,78.0,95.19,1256804.07,12694.99,25.0,26.0,138.0,104.0
2024-09-06,Friday,92.0,29.0,0.0,2.0,78.0,86.79,1154292.85,12546.66,36.0,24.0,130.0,106.0
2024-09-07,Saturday,91.0,37.0,8.0,2.0,94.0,87.5,1108256.65,12178.64,30.0,26.0,145.0,104.0
2024-09-08,Sunday,90.0,35.0,0.0,2.0,76.0,86.54,1168174.51,12979.72,44.0,27.0,125.0,104.0
2024-09-09,Monday,96.0,30.0,1.0,2.0,83.0,90.57,1177929.87,12270.1,23.0,24.0,128.0,106.0
2024-09-10,Tuesday,103.0,29.0,1.0,2.0,77.0,96.26,1251209.89,12147.67,22.0,23.0,131.0,107.0
2024-09-11,Wednesday,104.0,32.0,1.0,1.0,78.0,97.2,1252835.83,12046.5,32.0,23.0,141.0,107.0
2024-09-12,Thursday,109.0,28.0,1.0,1.0,69.0,98.2,1288636.91,11822.36,23.0,19.0,161.0,111.0
2024-09-13,Friday,86.0,25.0,3.0,2.0,71.0,80.37,1104053.31,12837.83,45.0,23.0,130.0,107.0
2024-09-14,Saturday,93.0,26.0,2.0,2.0,77.0,89.42,1261992.46,13569.81,20.0,26.0,141.0,104.0
2024-09-15,Sunday,85.0,38.0,1.0,2.0,79.0,83.33,1093844.66,12868.76,48.0,28.0,126.0,102.0
2024-09-16,Monday,94.0,33.0,3.0,2.0,92.0,90.38,1315421.18,13993.84,23.0,26.0,137.0,104.0
2024-09-17,Tuesday,98.0,33.0,2.0,2.0,97.0,93.33,1317100.23,13439.8,30.0,25.0,129.0,105.0
2024-09-18,Wednesday,97.0,33.0,3.0,2.0,92.0,90.65,1315293.59,13559.73,33.0,23.0,133.0,107.0
2024-09-19,Thursday,82.0,23.0,1.0,2.0,82.0,78.1,1073286.59,13088.86,40.0,25.0,117.0,105.0
2024-09-20,Friday,84.0,31.0,2.0,2.0,85.0,79.25,1209085.71,14393.88,28.0,24.0,126.0,106.0
2024-09-21,Saturday,83.0,32.0,0.0,2.0,79.0,78.3,1113034.18,13410.05,34.0,25.0,118.0,106.0
2024-09-22,Sunday,100.0,45.0,1.0,2.0,84.0,92.59,1356759.18,13567.59,28.0,22.0,151.0,108.0
2024-09-23,Monday,105.0,28.0,3.0,2.0,85.0,94.59,1370926.6,13056.44,21.0,19.0,156.0,111.0
2024-09-24,Tuesday,107.0,25.0,1.0,2.0,69.0,95.54,1453041.51,13579.83,25.0,18.0,150.0,112.0
2024-09-25,Wednesday,104.0,31.0,0.0,2.0,53.0,92.86,1460538.91,14043.64,35.0,19.0,143.0,112.0
2024-09-26,Thursday,113.0,37.0,1.0,1.0,56.0,96.58,1516450.19,13419.91,28.0,13.0,150.0,117.0
2024-09-27,Friday,95.0,22.0,1.0,2.0,66.0,83.33,1377719.09,14502.31,39.0,16.0,144.0,114.0
2024-09-28,Saturday,84.0,33.0,1.0,2.0,72.0,77.78,1218971.25,14511.56,44.0,22.0,137.0,108.0
2024-09-29,Sunday,87.0,38.0,0.0,2.0,86.0,80.56,1250915.13,14378.33,35.0,22.0,134.0,108.0
2024-09-30,Monday,87.0,33.0,0.0,2.0,84.0,80.56,1193146.96,13714.33,33.0,22.0,141.0,108.0
2024-10-01,Tuesday,87.0,49.0,0.0,2.0,83.0,80.56,1203222.31,13830.14,49.0,24.0,133.0,108.0
2024-10-02,Wednesday,97.0,48.0,3.0,2.0,76.0,89.81,1441406.36,14859.86,35.0,22.0,142.0,108.0
2024-10-03,Thursday,94.0,37.0,1.0,2.0,81.0,89.52,1435586.03,15272.19,42.0,25.0,134.0,105.0
2024-10-04,Friday,96.0,40.0,0.0,2.0,77.0,88.89,1575598.57,16412.49,38.0,23.0,149.0,108.0
2024-10-05,Saturday,107.0,53.0,3.0,2.0,85.0,93.86,1711814.0,15998.26,39.0,16.0,165.0,114.0
2024-10-06,Sunday,107.0,33.0,2.0,2.0,82.0,93.86,1641619.93,15342.24,35.0,16.0,162.0,114.0
2024-10-07,Monday,104.0,26.0,2.0,3.0,91.0,92.86,1579499.28,15187.49,28.0,18.0,150.0,112.0
2024-10-08,Tuesday,92.0,31.0,2.0,2.0,91.0,85.19,1356742.36,14747.2,44.0,22.0,142.0,108.0
2024-10-09,Wednesday,96.0,37.0,0.0,2.0,89.0,89.72,1554484.62,16192.55,35.0,23.0,153.0,107.0
2024-10-10,Thursday,103.0,43.0,0.0,2.0,82.0,95.37,1529941.25,14853.8,36.0,22.0,164.0,108.0
2024-10-11,Friday,106.0,39.0,1.0,2.0,83.0,92.98,1575576.88,14863.93,35.0,16.0,169.0,114.0
2024-10-12,Saturday,92.0,49.0,2.0,2.0,65.0,80.7,1279111.98,13903.39,64.0,18.0,147.0,114.0
2024-10-13,Sunday,105.0,33.0,1.0,2.0,71.0,92.11,1530063.75,14572.04,21.0,16.0,166.0,114.0
2024-10-14,Monday,114.0,42.0,1.0,1.0,88.0,98.28,1904498.32,16706.13,34.0,14.0,166.0,116.0
2024-10-15,Tuesday,110.0,30.0,0.0,2.0,95.0,95.65,1726814.79,15698.32,34.0,15.0,157.0,115.0
2024-10-16,Wednesday,106.0,43.0,1.0,2.0,86.0,92.98,1725245.18,16275.9,46.0,16.0,151.0,114.0
2024-10-17,Thursday,115.0,48.0,0.0,1.0,87.0,99.14,1728831.75,15033.32,40.0,14.0,169.0,116.0
2024-10-18,Friday,112.0,28.0,0.0,2.0,85.0,98.25,1608641.01,14362.87,30.0,16.0,164.0,114.0
2024-10-19,Saturday,100.0,45.0,0.0,2.0,81.0,88.5,1585437.86,15854.38,57.0,19.0,148.0,113.0
2024-10-20,Sunday,100.0,38.0,1.0,2.0,84.0,88.5,1431552.74,14315.53,38.0,17.0,155.0,113.0
2024-10-21,Monday,110.0,36.0,1.0,1.0,81.0,95.65,1600298.04,14548.16,27.0,15.0,173.0,115.0
2024-10-22,Tuesday,108.0,54.0,0.0,2.0,102.0,94.74,1790696.25,16580.52,55.0,16.0,165.0,114.0
2024-10-23,Wednesday,108.0,37.0,0.0,2.0,93.0,94.74,1582173.08,14649.75,37.0,16.0,167.0,114.0
2024-10-24,Thursday,105.0,58.0,2.0,2.0,69.0,92.92,1530597.26,14577.12,63.0,17.0,158.0,113.0
2024-10-25,Friday,109.0,38.0,1.0,1.0,66.0,95.61,1615170.09,14818.07,37.0,16.0,164.0,114.0
2024-10-26,Saturday,95.0,29.0,1.0,2.0,69.0,84.07,1469303.25,15466.35,42.0,21.0,150.0,113.0
2024-10-27,Sunday,79.0,33.0,0.0,3.0,82.0,69.91,1327157.96,16799.47,49.0,18.0,124.0,113.0
2024-10-28,Monday,80.0,37.0,0.0,3.0,75.0,70.8,1299342.74,16241.78,36.0,17.0,126.0,113.0
2024-10-29,Tuesday,96.0,50.0,0.0,3.0,85.0,84.96,1459423.29,15202.33,34.0,17.0,150.0,113.0
2024-10-30,Wednesday,83.0,31.0,0.0,3.0,70.0,72.81,1247461.37,15029.66,44.0,16.0,134.0,114.0
2024-10-31,Thursday,99.0,56.0,0.0,3.0,68.0,86.84,1843177.84,18617.96,40.0,18.0,156.0,114.0
2024-11-01,Friday,90.0,57.0,0.0,3.0,65.0,78.95,1475482.79,16394.25,67.0,16.0,141.0,114.0
2024-11-02,Saturday,102.0,59.0,0.0,3.0,83.0,92.73,1541417.51,15111.94,47.0,20.0,166.0,110.0
2024-11-03,Sunday,90.0,35.0,7.0,3.0,87.0,79.65,1360984.68,15122.05,40.0,17.0,148.0,113.0
2024-11-04,Monday,108.0,54.0,5.0,2.0,71.0,93.91,1515105.01,14028.75,39.0,15.0,172.0,115.0
2024-11-05,Tuesday,97.0,27.0,2.0,3.0,74.0,84.35,1429816.91,14740.38,40.0,15.0,161.0,115.0
2024-11-06,Wednesday,108.0,54.0,1.0,2.0,67.0,93.91,1556663.98,14413.56,45.0,15.0,163.0,115.0
2024-11-07,Thursday,106.0,42.0,2.0,3.0,71.0,92.17,1614817.62,15234.13,42.0,15.0,174.0,115.0
2024-11-08,Friday,114.0,46.0,1.0,3.0,64.0,95.8,1759987.11,15438.48,38.0,11.0,187.0,119.0
2024-11-09,Saturday,103.0,48.0,0.0,3.0,84.0,88.79,1635400.99,15877.68,60.0,14.0,174.0,116.0
2024-11-10,Sunday,111.0,44.0,1.0,6.0,92.0,93.28,1769095.57,15937.8,32.0,11.0,187.0,119.0
2024-11-11,Monday,114.0,49.0,1.0,3.0,112.0,95.8,1919946.16,16841.63,48.0,11.0,183.0,119.0
2024-11-12,Tuesday,113.0,34.0,1.0,2.0,103.0,94.96,1882131.12,16656.03,36.0,11.0,179.0,119.0
2024-11-13,Wednesday,108.0,44.0,0.0,3.0,88.0,91.53,1900518.54,17597.39,48.0,12.0,158.0,118.0
2024-11-14,Thursday,105.0,62.0,1.0,7.0,96.0,88.98,1928085.05,18362.71,59.0,12.0,173.0,118.0
2024-11-15,Friday,109.0,54.0,0.0,7.0,114.0,92.37,1892802.64,17365.16,51.0,12.0,186.0,118.0
2024-11-16,Saturday,109.0,49.0,1.0,7.0,109.0,92.37,1814219.03,16644.21,49.0,12.0,186.0,118.0
2024-12-16,Monday,74.0,26.0,1.0,3.0,74.0,69.16,1317957.11,17810.23,53.0,24.0,140.0,107.0
2024-12-17,Tuesday,74.0,26.0,0.0,3.0,77.0,69.16,1232493.39,16655.32,27.0,24.0,133.0,107.0
2024-12-18,Wednesday,89.0,50.0,3.0,3.0,95.0,85.58,1427655.93,16041.08,32.0,28.0,154.0,104.0
2024-12-19,Thursday,89.0,32.0,2.0,3.0,94.0,78.07,1388263.12,15598.46,33.0,16.0,156.0,114.0
2024-12-20,Friday,77.0,30.0,2.0,3.0,82.0,65.81,1301870.98,16907.42,42.0,14.0,139.0,117.0
2024-12-21,Saturday,86.0,40.0,2.0,3.0,89.0,72.88,1432874.94,16661.34,31.0,12.0,167.0,118.0
2024-12-22,Sunday,100.0,49.0,1.0,3.0,98.0,86.96,1543290.26,15432.9,36.0,15.0,195.0,115.0
2024-12-23,Monday,99.0,51.0,0.0,3.0,77.0,86.84,1433221.85,14476.99,55.0,16.0,179.0,114.0
2024-12-24,Tuesday,96.0,31.0,0.0,4.0,72.0,84.21,1399776.59,14581.01,33.0,16.0,178.0,114.0
2024-12-25,Wednesday,84.0,19.0,0.0,3.0,59.0,73.68,1239584.11,14756.95,32.0,16.0,155.0,114.0
2024-12-26,Thursday,78.0,49.0,1.0,3.0,76.0,68.42,1187187.24,15220.35,54.0,16.0,148.0,114.0
2024-12-27,Friday,84.0,37.0,1.0,4.0,86.0,74.34,1344543.88,16006.47,30.0,19.0,165.0,113.0
2024-12-28,Saturday,83.0,35.0,0.0,3.0,83.0,74.77,1333422.92,16065.34,38.0,21.0,159.0,111.0
2024-12-29,Sunday,74.0,26.0,0.0,3.0,74.0,66.67,1135767.78,15348.21,35.0,20.0,134.0,111.0
2024-12-30,Monday,61.0,25.0,0.0,3.0,62.0,54.46,852675.54,13978.29,38.0,19.0,111.0,112.0
2024-12-31,Tuesday,69.0,41.0,2.0,7.0,72.0,60.53,1031233.06,14945.41,27.0,16.0,139.0,114.0
2025-01-01,Wednesday,61.0,45.0,0.0,3.0,57.0,55.96,882382.04,14465.28,59.0,21.0,105.0,109.0
2025-01-02,Thursday,76.0,31.0,0.0,3.0,73.0,71.03,1170417.22,15400.23,16.0,23.0,138.0,107.0
2025-01-03,Friday,82.0,36.0,0.0,3.0,77.0,79.61,1280558.12,15616.56,30.0,27.0,140.0,103.0
2025-01-04,Saturday,77.0,34.0,2.0,3.0,68.0,76.24,1242393.96,16134.99,38.0,30.0,136.0,101.0
2025-01-05,Sunday,77.0,30.0,1.0,3.0,68.0,72.64,1185487.32,15395.94,31.0,24.0,134.0,106.0
2025-01-06,Monday,96.0,43.0,0.0,3.0,86.0,92.31,1549276.87,16138.3,25.0,26.0,171.0,104.0
2025-01-07,Tuesday,100.0,43.0,0.0,4.0,86.0,89.29,1607586.75,16075.87,38.0,18.0,170.0,112.0
2025-01-08,Wednesday,81.0,32.0,0.0,3.0,78.0,72.32,1276906.98,15764.28,52.0,22.0,137.0,112.0
2025-01-09,Thursday,83.0,44.0,1.0,3.0,74.0,74.77,1394017.29,16795.39,41.0,22.0,150.0,111.0
2025-01-10,Friday,98.0,36.0,2.0,3.0,82.0,88.29,1578044.13,16102.49,20.0,21.0,177.0,111.0
2025-01-11,Saturday,85.0,36.0,3.0,3.0,72.0,76.58,1396996.64,16435.25,48.0,20.0,155.0,111.0
2025-01-12,Sunday,96.0,62.0,3.0,3.0,74.0,85.71,1466886.45,15280.07,51.0,18.0,158.0,112.0
2025-01-13,Monday,103.0,32.0,0.0,3.0,82.0,91.15,1543738.38,14987.75,28.0,17.0,157.0,113.0
2025-01-14,Tuesday,99.0,40.0,0.0,3.0,92.0,88.39,1541220.97,15567.89,44.0,18.0,155.0,112.0
2025-01-15,Wednesday,104.0,53.0,0.0,3.0,94.0,92.04,1772942.53,17047.52,48.0,17.0,157.0,113.0
2025-01-16,Thursday,105.0,41.0,0.0,3.0,104.0,92.11,1625324.86,15479.28,40.0,16.0,164.0,114.0
2025-01-17,Friday,115.0,57.0,0.0,3.0,78.0,95.04,1862764.14,16197.95,47.0,9.0,177.0,121.0
2025-01-18,Saturday,107.0,26.0,0.0,3.0,78.0,91.45,1679008.0,15691.66,33.0,12.0,168.0,117.0
2025-01-19,Sunday,111.0,47.0,0.0,3.0,87.0,94.07,1693280.21,15254.78,43.0,12.0,173.0,118.0
2025-01-20,Monday,106.0,40.0,0.0,3.0,87.0,90.6,1639339.63,15465.47,46.0,13.0,176.0,117.0
2025-01-21,Tuesday,107.0,45.0,0.0,3.0,88.0,91.45,1756060.31,16411.78,44.0,13.0,177.0,117.0
2025-01-22,Wednesday,112.0,45.0,0.0,3.0,81.0,95.73,1801889.36,16088.3,40.0,13.0,186.0,117.0
2025-01-23,Thursday,98.0,46.0,0.0,7.0,79.0,84.48,1608556.96,16413.85,56.0,14.0,162.0,116.0
2025-01-24,Friday,102.0,38.0,0.0,7.0,75.0,87.93,1560939.24,15303.33,33.0,14.0,165.0,116.0
2025-01-25,Saturday,87.0,31.0,1.0,5.0,72.0,75.0,1406669.0,16168.61,47.0,14.0,145.0,116.0
2025-01-26,Sunday,88.0,36.0,0.0,3.0,77.0,75.21,1377143.55,15649.36,39.0,13.0,149.0,117.0
2025-01-27,Monday,92.0,42.0,0.0,3.0,93.0,77.97,1447530.61,15734.03,38.0,12.0,152.0,118.0
2025-01-28,Tuesday,102.0,39.0,0.0,3.0,104.0,87.18,1613250.79,15816.18,29.0,13.0,168.0,117.0
2025-01-29,Wednesday,111.0,59.0,1.0,3.0,83.0,94.07,1840120.92,16577.67,49.0,12.0,174.0,118.0
2025-01-30,Thursday,114.0,52.0,1.0,3.0,89.0,96.61,1737542.59,15241.6,51.0,12.0,174.0,118.0
2025-01-31,Friday,112.0,56.0,1.0,3.0,47.0,93.33,1647862.46,14713.06,58.0,10.0,170.0,120.0
2025-02-01,Saturday,110.0,56.0,0.0,3.0,55.0,92.44,1787529.47,16250.27,59.0,11.0,167.0,119.0
2025-02-02,Sunday,117.0,58.0,0.0,3.0,46.0,96.69,1710257.87,14617.59,51.0,9.0,164.0,121.0
2025-02-03,Monday,102.0,42.0,0.0,3.0,66.0,85.0,1718935.36,16852.31,57.0,10.0,152.0,120.0
2025-02-04,Tuesday,113.0,46.0,1.0,3.0,62.0,93.39,1804477.19,15968.82,33.0,9.0,166.0,121.0
2025-02-05,Wednesday,107.0,52.0,1.0,3.0,78.0,89.17,1756315.59,16414.16,58.0,10.0,166.0,120.0
2025-02-06,Thursday,114.0,38.0,2.0,3.0,80.0,94.21,1812945.59,15903.03,30.0,9.0,182.0,121.0
2025-02-07,Friday,108.0,46.0,2.0,3.0,98.0,89.26,1848130.87,17112.32,52.0,9.0,185.0,121.0
2025-02-08,Saturday,110.0,58.0,1.0,3.0,82.0,90.91,1759375.0,15994.32,57.0,9.0,183.0,121.0
2025-02-09,Sunday,109.0,51.0,2.0,3.0,83.0,90.08,1731487.62,15885.21,51.0,9.0,181.0,121.0
2025-02-10,Monday,115.0,47.0,1.0,2.0,67.0,95.04,1903324.76,16550.65,43.0,9.0,186.0,121.0
2025-02-11,Tuesday,110.0,42.0,4.0,3.0,70.0,91.67,1859779.77,16907.09,43.0,10.0,193.0,120.0
2025-02-12,Wednesday,116.0,50.0,0.0,3.0,68.0,95.87,1923279.77,16580.0,49.0,9.0,194.0,121.0
2025-02-13,Thursday,107.0,40.0,0.0,3.0,87.0,88.43,1730344.99,16171.45,49.0,10.0,179.0,121.0
2025-02-14,Friday,115.0,69.0,0.0,4.0,99.0,95.04,2196028.01,19095.9,60.0,9.0,197.0,121.0
2025-02-15,Saturday,112.0,66.0,0.0,3.0,103.0,92.56,1713636.86,15300.33,70.0,9.0,203.0,121.0
2025-02-16,Sunday,114.0,40.0,0.0,4.0,105.0,94.21,1887667.11,16558.48,37.0,9.0,211.0,121.0
2025-02-17,Monday,117.0,37.0,0.0,4.0,99.0,96.69,2014320.25,17216.41,34.0,9.0,203.0,121.0
2025-02-18,Tuesday,110.0,54.0,0.0,3.0,80.0,91.67,2018011.28,18345.56,62.0,10.0,182.0,120.0
2025-02-19,Wednesday,118.0,57.0,0.0,2.0,107.0,97.52,2200161.53,18645.44,50.0,9.0,192.0,121.0
2025-02-20,Thursday,117.0,46.0,0.0,3.0,101.0,96.69,2040072.85,17436.52,46.0,9.0,200.0,121.0
2025-02-21,Friday,115.0,46.0,0.0,3.0,88.0,95.04,2015754.51,17528.3,48.0,9.0,201.0,121.0
2025-02-22,Saturday,113.0,41.0,0.0,3.0,94.0,93.39,1963280.11,17374.16,43.0,9.0,200.0,121.0
2025-02-23,Sunday,108.0,49.0,1.0,3.0,97.0,90.0,1964223.91,18187.26,53.0,10.0,192.0,120.0
2025-02-24,Monday,114.0,53.0,0.0,3.0,111.0,95.0,1974502.25,17320.2,48.0,10.0,181.0,120.0
2025-02-25,Tuesday,104.0,35.0,0.0,3.0,101.0,88.14,1830172.1,17597.81,45.0,12.0,168.0,118.0
2025-02-26,Wednesday,109.0,49.0,0.0,3.0,99.0,93.97,1933569.45,17739.17,43.0,14.0,170.0,116.0
2025-02-27,Thursday,110.0,55.0,2.0,4.0,100.0,91.67,1508824.27,13716.58,51.0,10.0,191.0,120.0
2025-02-28,Friday,109.0,45.0,2.0,4.0,88.0,90.08,1737181.72,15937.45,46.0,9.0,190.0,121.0
2025-03-01,Saturday,110.0,59.0,2.0,4.0,73.0,90.91,1806967.61,16426.98,58.0,9.0,184.0,121.0
2025-03-02,Sunday,111.0,61.0,0.0,3.0,77.0,94.07,1720542.96,15500.39,63.0,12.0,177.0,118.0
2025-03-03,Monday,120.0,47.0,0.0,2.0,77.0,98.36,1850078.99,15417.32,39.0,8.0,190.0,122.0
2025-03-04,Tuesday,119.0,40.0,0.0,2.0,85.0,98.35,1886481.19,15852.78,41.0,9.0,188.0,121.0
2025-03-05,Wednesday,113.0,60.0,0.0,3.0,88.0,94.17,1901423.19,16826.75,65.0,10.0,183.0,120.0
2025-03-06,Thursday,115.0,49.0,1.0,3.0,83.0,95.04,2029153.43,17644.81,46.0,9.0,179.0,121.0
2025-03-07,Friday,115.0,44.0,1.0,2.0,82.0,95.83,2077263.69,18063.16,44.0,10.0,190.0,120.0
2025-03-08,Saturday,99.0,56.0,1.0,3.0,72.0,83.9,1721112.45,17384.97,71.0,12.0,164.0,118.0
2025-03-09,Sunday,98.0,54.0,1.0,3.0,79.0,82.35,1609624.73,16424.74,56.0,11.0,167.0,119.0
2025-03-10,Monday,115.0,48.0,0.0,3.0,82.0,96.64,1955611.59,17005.32,32.0,11.0,190.0,119.0
2025-03-11,Tuesday,106.0,34.0,0.0,3.0,80.0,89.83,1823345.83,17201.38,43.0,12.0,170.0,118.0
2025-03-12,Wednesday,90.0,36.0,0.0,3.0,77.0,76.27,1516434.85,16849.28,52.0,12.0,141.0,118.0
2025-03-13,Thursday,79.0,42.0,0.0,3.0,72.0,66.95,1245265.41,15762.85,53.0,16.0,130.0,118.0
2025-03-14,Friday,86.0,44.0,1.0,3.0,74.0,72.88,1374341.19,15980.71,36.0,12.0,149.0,118.0
2025-03-15,Saturday,101.0,56.0,0.0,3.0,90.0,84.87,1724098.49,17070.28,42.0,11.0,168.0,119.0
2025-03-16,Sunday,108.0,47.0,0.0,3.0,87.0,90.0,1912873.9,17711.8,40.0,10.0,173.0,120.0
2025-03-17,Monday,118.0,51.0,0.0,3.0,87.0,97.52,2170602.77,18394.94,42.0,9.0,183.0,121.0
2025-03-18,Tuesday,109.0,47.0,0.0,3.0,88.0,92.37,1940710.6,17804.68,56.0,11.0,166.0,118.0
2025-03-19,Wednesday,114.0,48.0,0.0,3.0,100.0,95.8,2279133.55,19992.4,43.0,11.0,169.0,119.0
2025-03-20,Thursday,111.0,56.0,1.0,2.0,92.0,95.69,1906720.13,17177.66,58.0,14.0,171.0,116.0
2025-03-21,Friday,107.0,41.0,1.0,3.0,87.0,89.92,1710974.73,15990.42,44.0,11.0,165.0,119.0
2025-03-22,Saturday,109.0,54.0,3.0,3.0,83.0,91.6,1965306.33,18030.33,50.0,11.0,174.0,119.0
2025-03-23,Sunday,101.0,44.0,2.0,3.0,93.0,84.87,1851855.06,18335.2,53.0,11.0,150.0,119.0
2025-03-24,Monday,106.0,44.0,4.0,3.0,88.0,89.83,1811691.65,17091.43,38.0,12.0,158.0,118.0
2025-03-25,Tuesday,87.0,24.0,0.0,4.0,80.0,75.0,1530109.89,17587.47,46.0,14.0,123.0,116.0
2025-03-26,Wednesday,96.0,44.0,3.0,4.0,85.0,81.36,1691671.37,17621.58,32.0,12.0,141.0,118.0
2025-03-27,Thursday,77.0,37.0,2.0,8.0,77.0,70.0,1251042.51,16247.31,53.0,19.0,129.0,110.0
