Date,Day,Rooms Sold,Rooms for Sale,Arrival Rooms,Compliment Rooms,House Use,Hold,Individual Confirm,Individual Tentative,Group Confirm,Group Tentative,Occupancy %,Room Revenue,ARR,Inclusion Revenue,Departure Rooms,OOO Rooms,Pax,Individual Revenue,Individual ARR,Confirmed Group Revenue,Confirmed Group ARR,Tentative Group Revenue,Tentative Group ARR,Total Room Inventory
2025-02-02,Sunday,117.0,1.0,58.0,0.0,3.0,0.0,46.0,0.0,74.0,0.0,96.69,1710257.87,14617.59,0.0,51.0,9.0,164.0,657757.87,14299.08,1052500.0,14222.97,0.0,0.0,121.0
2025-02-03,Monday,102.0,15.0,42.0,0.0,3.0,0.0,66.0,0.0,39.0,0.0,85.0,1718935.36,16852.31,0.0,57.0,10.0,152.0,1152935.36,17468.72,566000.0,14512.82,0.0,0.0,120.0
2025-02-04,Tuesday,113.0,4.0,46.0,1.0,3.0,0.0,62.0,0.0,55.0,0.0,93.39,1804477.19,15968.82,0.0,33.0,9.0,166.0,1001477.19,16152.86,803000.0,14600.0,0.0,0.0,121.0
2025-02-05,Wednesday,107.0,9.0,52.0,1.0,3.0,0.0,78.0,0.0,33.0,0.0,89.17,1756315.59,16414.16,0.0,58.0,10.0,166.0,1302815.59,16702.76,453500.0,13742.42,0.0,0.0,120.0
2025-02-06,Thursday,114.0,2.0,38.0,2.0,3.0,0.0,80.0,0.0,39.0,0.0,94.21,1812945.59,15903.03,0.0,30.0,9.0,182.0,1272445.59,15905.57,540500.0,13858.97,0.0,0.0,121.0
2025-02-07,Friday,108.0,8.0,46.0,2.0,3.0,0.0,98.0,0.0,15.0,0.0,89.26,1848130.87,17112.32,0.0,52.0,9.0,185.0,1606130.87,16389.09,242000.0,16133.33,0.0,0.0,121.0
2025-02-08,Saturday,110.0,7.0,58.0,1.0,3.0,0.0,82.0,0.0,32.0,0.0,90.91,1759375.0,15994.32,0.0,57.0,9.0,183.0,1363875.0,16632.62,395500.0,12359.38,0.0,0.0,121.0
2025-02-09,Sunday,109.0,7.0,51.0,2.0,3.0,0.0,83.0,0.0,31.0,0.0,90.08,1731487.62,15885.21,0.0,51.0,9.0,181.0,1310987.62,15795.03,420500.0,13564.52,0.0,0.0,121.0
2025-02-10,Monday,115.0,3.0,47.0,1.0,2.0,0.0,67.0,0.0,51.0,0.0,95.04,1903324.76,16550.65,0.0,43.0,9.0,186.0,1066324.76,15915.29,837000.0,16411.76,0.0,0.0,121.0
2025-02-11,Tuesday,110.0,3.0,42.0,4.0,3.0,0.0,70.0,0.0,47.0,0.0,91.67,1859779.77,16907.09,0.0,43.0,10.0,193.0,1145118.64,16358.84,714661.13,15205.56,0.0,0.0,120.0
2025-02-12,Wednesday,116.0,2.0,50.0,0.0,3.0,0.0,68.0,0.0,51.0,0.0,95.87,1923279.77,16580.0,0.0,49.0,9.0,194.0,1079118.64,15869.39,844161.13,16552.18,0.0,0.0,121.0
2025-02-13,Thursday,107.0,11.0,40.0,0.0,3.0,0.0,87.0,0.0,23.0,0.0,88.43,1730344.99,16171.45,0.0,49.0,10.0,179.0,1345844.99,15469.48,384500.0,16717.39,0.0,0.0,121.0
2025-02-14,Friday,115.0,2.0,69.0,0.0,4.0,0.0,99.0,0.0,20.0,0.0,95.04,2196028.01,19095.9,0.0,60.0,9.0,197.0,1786528.01,18045.74,409500.0,20475.0,0.0,0.0,121.0
2025-02-15,Saturday,112.0,6.0,66.0,0.0,3.0,0.0,103.0,0.0,12.0,0.0,92.56,1713636.86,15300.33,0.0,70.0,9.0,203.0,1527136.86,14826.57,186500.0,15541.67,0.0,0.0,121.0
2025-02-16,Sunday,114.0,3.0,40.0,0.0,4.0,0.0,105.0,0.0,13.0,0.0,94.21,1887667.11,16558.48,0.0,37.0,9.0,211.0,1531667.11,14587.31,356000.0,27384.62,0.0,0.0,121.0
2025-02-17,Monday,117.0,0.0,37.0,0.0,4.0,0.0,99.0,0.0,22.0,0.0,96.69,2014320.25,17216.41,0.0,34.0,9.0,203.0,1596320.25,16124.45,418000.0,19000.0,0.0,0.0,121.0
2025-02-18,Tuesday,110.0,7.0,54.0,0.0,3.0,0.0,80.0,0.0,33.0,0.0,91.67,2018011.28,18345.56,0.0,62.0,10.0,182.0,1412011.28,17650.14,606000.0,18363.64,0.0,0.0,120.0
2025-02-19,Wednesday,118.0,1.0,57.0,0.0,2.0,0.0,107.0,0.0,13.0,0.0,97.52,2200161.53,18645.44,0.0,50.0,9.0,192.0,1921661.53,17959.45,278500.0,21423.08,0.0,0.0,121.0
2025-02-20,Thursday,117.0,1.0,46.0,0.0,3.0,0.0,101.0,0.0,19.0,0.0,96.69,2040072.85,17436.52,0.0,46.0,9.0,200.0,1757072.85,17396.76,283000.0,14894.74,0.0,0.0,121.0
2025-02-21,Friday,115.0,3.0,46.0,0.0,3.0,0.0,88.0,0.0,30.0,0.0,95.04,2015754.51,17528.3,0.0,48.0,9.0,201.0,1550254.51,17616.53,465500.0,15516.67,0.0,0.0,121.0
2025-02-22,Saturday,113.0,5.0,41.0,0.0,3.0,0.0,94.0,0.0,22.0,0.0,93.39,1963280.11,17374.16,0.0,43.0,9.0,200.0,1608780.11,17114.68,354500.0,16113.64,0.0,0.0,121.0
2025-02-23,Sunday,108.0,8.0,49.0,1.0,3.0,0.0,97.0,0.0,15.0,0.0,90.0,1964223.91,18187.26,0.0,53.0,10.0,192.0,1734723.91,17883.75,229500.0,15300.0,0.0,0.0,120.0
2025-02-24,Monday,114.0,3.0,53.0,0.0,3.0,0.0,111.0,0.0,6.0,0.0,95.0,1974502.25,17320.2,0.0,48.0,10.0,181.0,1907002.25,17180.2,67500.0,11250.0,0.0,0.0,120.0
2025-02-25,Tuesday,104.0,11.0,35.0,0.0,3.0,0.0,101.0,0.0,6.0,0.0,88.14,1830172.1,17597.81,0.0,45.0,12.0,168.0,1713002.1,16960.42,117170.0,19528.33,0.0,0.0,118.0
2025-02-26,Wednesday,109.0,4.0,49.0,0.0,3.0,0.0,99.0,0.0,13.0,0.0,93.97,1933569.45,17739.17,0.0,43.0,14.0,170.0,1750069.45,17677.47,183500.0,14115.38,0.0,0.0,116.0
2025-02-27,Thursday,110.0,4.0,55.0,2.0,4.0,0.0,100.0,0.0,16.0,0.0,91.67,1508824.27,13716.58,0.0,51.0,10.0,191.0,1288324.27,12883.24,220500.0,13781.25,0.0,0.0,120.0
2025-02-28,Friday,109.0,6.0,45.0,2.0,4.0,0.0,88.0,0.0,27.0,0.0,90.08,1737181.72,15937.45,0.0,46.0,9.0,190.0,1373181.72,15604.34,364000.0,13481.48,0.0,0.0,121.0
2025-03-01,Saturday,110.0,5.0,59.0,2.0,4.0,0.0,73.0,0.0,43.0,0.0,90.91,1806967.61,16426.98,0.0,58.0,9.0,184.0,1185433.73,16238.82,621533.88,14454.28,0.0,0.0,121.0
2025-03-02,Sunday,111.0,4.0,61.0,0.0,3.0,0.0,77.0,0.0,37.0,0.0,94.07,1720542.96,15500.39,0.0,63.0,12.0,177.0,1239449.76,16096.75,481093.2,13002.52,0.0,0.0,118.0
2025-03-03,Monday,120.0,0.0,47.0,0.0,2.0,0.0,77.0,0.0,45.0,0.0,98.36,1850078.99,15417.32,0.0,39.0,8.0,190.0,1229485.79,15967.35,620593.2,13790.96,0.0,0.0,122.0
2025-03-04,Tuesday,119.0,0.0,40.0,0.0,2.0,0.0,85.0,0.0,36.0,0.0,98.35,1886481.19,15852.78,0.0,41.0,9.0,188.0,1372981.19,16152.72,513500.0,14263.89,0.0,0.0,121.0
2025-03-05,Wednesday,113.0,4.0,60.0,0.0,3.0,0.0,88.0,0.0,28.0,0.0,94.17,1901423.19,16826.75,0.0,65.0,10.0,183.0,1448423.19,16459.35,453000.0,16178.57,0.0,0.0,120.0
2025-03-06,Thursday,115.0,2.0,49.0,1.0,3.0,0.0,83.0,0.0,36.0,0.0,95.04,2029153.43,17644.81,0.0,46.0,9.0,179.0,1362153.43,16411.49,667000.0,18527.78,0.0,0.0,121.0
2025-03-07,Friday,115.0,2.0,44.0,1.0,2.0,0.0,82.0,0.0,36.0,0.0,95.83,2077263.69,18063.16,0.0,44.0,10.0,190.0,1410263.69,17198.34,667000.0,18527.78,0.0,0.0,120.0
2025-03-08,Saturday,99.0,15.0,56.0,1.0,3.0,0.0,72.0,0.0,31.0,0.0,83.9,1721112.45,17384.97,0.0,71.0,12.0,164.0,1292162.45,17946.7,428950.0,13837.1,0.0,0.0,118.0
2025-03-09,Sunday,98.0,17.0,54.0,1.0,3.0,0.0,79.0,0.0,23.0,0.0,82.35,1609624.73,16424.74,0.0,56.0,11.0,167.0,1219174.73,15432.59,390450.0,16976.09,0.0,0.0,119.0
2025-03-10,Monday,115.0,1.0,48.0,0.0,3.0,0.0,82.0,0.0,36.0,0.0,96.64,1955611.59,17005.32,0.0,32.0,11.0,190.0,1330111.59,16220.87,625500.0,17375.0,0.0,0.0,119.0
2025-03-11,Tuesday,106.0,9.0,34.0,0.0,3.0,0.0,80.0,0.0,29.0,0.0,89.83,1823345.83,17201.38,0.0,43.0,12.0,170.0,1387345.83,17341.82,436000.0,15034.48,0.0,0.0,118.0
2025-03-12,Wednesday,90.0,25.0,36.0,0.0,3.0,0.0,77.0,0.0,16.0,0.0,76.27,1516434.85,16849.28,0.0,52.0,12.0,141.0,1264434.85,16421.23,252000.0,15750.0,0.0,0.0,118.0
2025-03-13,Thursday,79.0,36.0,42.0,0.0,3.0,0.0,72.0,0.0,10.0,0.0,66.95,1245265.41,15762.85,0.0,53.0,16.0,130.0,1111231.53,15433.77,134033.88,13403.39,0.0,0.0,118.0
2025-03-14,Friday,86.0,28.0,44.0,1.0,3.0,0.0,74.0,0.0,16.0,0.0,72.88,1374341.19,15980.71,0.0,36.0,12.0,149.0,1095818.19,14808.35,278523.0,17407.69,0.0,0.0,118.0
2025-03-15,Saturday,101.0,15.0,56.0,0.0,3.0,0.0,90.0,0.0,14.0,0.0,84.87,1724098.49,17070.28,0.0,42.0,11.0,168.0,1481539.17,16461.55,242559.32,17325.67,0.0,0.0,119.0
2025-03-16,Sunday,108.0,9.0,47.0,0.0,3.0,0.0,87.0,0.0,24.0,0.0,90.0,1912873.9,17711.8,0.0,40.0,10.0,173.0,1495314.58,17187.52,417559.32,17398.31,0.0,0.0,120.0
2025-03-17,Monday,118.0,0.0,51.0,0.0,3.0,0.0,87.0,0.0,34.0,0.0,97.52,2170602.77,18394.94,0.0,42.0,9.0,183.0,1448322.77,16647.39,722280.0,21243.53,0.0,0.0,121.0
2025-03-18,Tuesday,109.0,6.0,47.0,0.0,3.0,0.0,88.0,0.0,24.0,0.0,92.37,1940710.6,17804.68,0.0,56.0,11.0,166.0,1512460.6,17187.05,428250.0,17843.75,0.0,0.0,118.0
2025-03-19,Wednesday,114.0,2.0,48.0,0.0,3.0,0.0,100.0,0.0,17.0,0.0,95.8,2279133.55,19992.4,0.0,43.0,11.0,169.0,1939133.55,19391.34,340000.0,20000.0,0.0,0.0,119.0
2025-03-20,Thursday,111.0,2.0,56.0,1.0,2.0,0.0,92.0,0.0,22.0,0.0,95.69,1906720.13,17177.66,0.0,58.0,14.0,171.0,1609220.13,17491.52,297500.0,13522.73,0.0,0.0,116.0
2025-03-21,Friday,107.0,8.0,41.0,1.0,3.0,0.0,87.0,0.0,24.0,0.0,89.92,1710974.73,15990.42,0.0,44.0,11.0,165.0,1413974.73,16252.58,297000.0,12375.0,0.0,0.0,119.0
2025-03-22,Saturday,109.0,4.0,54.0,3.0,3.0,0.0,83.0,0.0,32.0,0.0,91.6,1965306.33,18030.33,0.0,50.0,11.0,174.0,1490306.33,17955.5,475000.0,14843.75,0.0,0.0,119.0
2025-03-23,Sunday,101.0,13.0,44.0,2.0,3.0,0.0,93.0,0.0,13.0,0.0,84.87,1851855.06,18335.2,0.0,53.0,11.0,150.0,1654355.06,17788.76,197500.0,15192.31,0.0,0.0,119.0
2025-03-24,Monday,106.0,5.0,44.0,4.0,3.0,0.0,88.0,0.0,25.0,0.0,89.83,1811691.65,17091.43,0.0,38.0,12.0,158.0,1559191.65,17718.09,252500.0,10100.0,0.0,0.0,118.0
2025-03-25,Tuesday,87.0,25.0,24.0,0.0,4.0,0.0,80.0,0.0,11.0,0.0,75.0,1530109.89,17587.47,0.0,46.0,14.0,123.0,1426109.89,17826.37,104000.0,9454.55,0.0,0.0,116.0
2025-03-26,Wednesday,96.0,15.0,44.0,3.0,4.0,0.0,85.0,0.0,18.0,0.0,81.36,1691671.37,17621.58,0.0,32.0,12.0,141.0,1429671.37,16819.66,262000.0,14555.56,0.0,0.0,118.0
2025-03-27,Thursday,77.0,23.0,37.0,2.0,8.0,0.0,77.0,0.0,10.0,0.0,70.0,1251042.51,16247.31,0.0,53.0,19.0,129.0,1081542.51,14046.01,169500.0,16950.0,0.0,0.0,110.0
